info,title,link,desc

"
        
  
  伊藤润二 / 东立出版社 / 2003/01/07 / NTS110

      ","

    富江


    
      ",https://book.douban.com/subject/1441241/,

"
        
  
  福本伸行 / 郭明哲 / 長鴻 / 2002-05-10 / 100元

      ","

    賭博默示錄(01)


    

  ",https://book.douban.com/subject/3176553/,赌博默示录是福本伸行老师的开司赌博三部曲的第一部。第一部是赌博默示录（haobc)，第二部是赌博破戒录，第三部是赌博堕天录。 从1996年开始在《周刊You... 

"
        
  
  諫山創 / 張益豐 / 東立出版社 / 2011-1-31 / NT$95

      ","

    進擊的巨人 01


    

  ",https://book.douban.com/subject/5906052/,一個由巨人所掌控的世界。成為巨人食物的人類築起了巨大高聳的城牆，犧牲通往牆外的自由，換來防止對方的侵略。但是虛有其表的和平卻在足以跨越城牆的大巨人出現之下瓦... 

"
        
  
  [英]保罗·格拉维特 / 周彦 / 世界图书出版公司·后浪出版公司 / 2013-10 / 99.80元

      ","

    日本漫画60年


    

  ",https://book.douban.com/subject/24847411/,"全方位展现日本漫画崛起的历程
影响数代人的日漫经典世纪收藏本
分析战后日本漫画异军突起的独特原因
详述“漫画之神”手塚治虫的生平与创作
梳理日本漫画各主要流... "

"
        
  
  大象ROV / 中国华侨出版社 / 2014-8 / 39.8元

      ","

    咦，被发现了呢


    

  ",https://book.douban.com/subject/25934646/,"本书是微博人气画手大象ROV的第一本漫画书。书中主角象扑君于2010年诞生，他和他的小伙伴之间有趣的故事萌倒了微博百万用户。
书中描写了一只叫蛙肆的青蛙、一... "

"
        
  
  (美)弗兰克·米勒 / 千耳、王晔 / 人民日报出版社 / 2014-3 / 39.80元

      ","

    罪恶之城：艰难告别


    

  ",https://book.douban.com/subject/25819810/,《罪恶之城》是漫画界奥斯卡奖：艾斯纳奖（Eisner Award）获奖作品，由弗兰克·米勒、Dark Horse Comics独家授权指文图书出版中文版。《... 

"
        
  
  オイスター / 一水社 / 2011-9-29 / JPY 900

      ","

    見るも無惨


    

  ",https://book.douban.com/subject/20372707/,

"
        
  
  [日] 夏目房之介 / 潘郁红 / 新星出版社 / 2012-3 / 32.00元

      ","

    日本漫画为什么有趣


    
      ",https://book.douban.com/subject/7060214/,日本漫画为什么能够吸引众多读者？故事魅力自不必说，表现结构也似有秘密。漫画研究十载之际，夏目房之介以其敏锐的感受性和洞察力，解读线条、对话框、格子的结构和功... 

"
        
  
  猫莳 / 漫友文化 / 新世纪出版社 / 2016-12-1 / 39元

      ","

    猫咪与爷爷


    

  ",https://book.douban.com/subject/26964250/,猫莳编著的《猫咪与爷爷》讲述了，老奶奶先一步去世，留下老爷爷大吉和猫咪小玉一起生活，围绕一个老人和一只猫咪展开的一段段惹人喜爱的日常故事，会陪伴您度过春夏秋... 

"
        
  
  猫君、子涅 / 百花洲文艺出版社 / 2017-2 / 19.8元

      ","

    凤囚凰 漫画贰


    

  ",https://book.douban.com/subject/26953099/,一朝梦醒，楚玉成了南朝最有权势的公主——山阴公主。楚玉不得不装作她的模样，在这乱世之中找出一丝生机。绝色善谋的容止、罪臣之后的桓远、狡猾诡谲的驸马，还有那以... 

"
        
  
  丸尾末広 / 青林工芸舎 / 2003 / 1,365円（税込）

      ","

    少女椿


    

  ",https://book.douban.com/subject/3134191/,

"
        
  
  上原 りょう、MTSP:Jin / フランス書院 / 2015-3-20 / JPY 778

      ","

    橘さん家ノ男性事情


    

  ",https://book.douban.com/subject/26380290/,

"
        
  
  伍肆 / 黑龙江美术出版社 / 2015-10-1 / ¥42.00

      ","

    尾文字鱼


    

  ",https://book.douban.com/subject/26646733/,"编辑推荐
“如果我是一块饼干的话，肯定会因为太脆而不敢四处溜达，做鱼好好。”
短小精悍，直击人心！
伍肆冷萌呈献：千万人次阅读过的“心灵鱼汤”。
“脑洞奇大... "

"
        
  
  今 敏 / 講談社 / 2011-2-17 / JPY 1500

      ","

    夢の化石


    
      ",https://book.douban.com/subject/5907491/,"はじめての驚き。ふたたびの喜び。今敏の短編作品を全部盛り。
今敏が漫画家時代に描き遺したすべての短編作品15本を一挙収録。ヤングマガジンデビュー作「カーヴ」... "

"
        
  
  方小孬 / 人民交通出版社股份有限公司 / 2016-12 / CNY 42.00

      ","

    在最好的时候遇到你


    

  ",https://book.douban.com/subject/26925163/,"这是一本漫画书。
书中描绘了作者与其男友在日本留学时相识相知相恋的过程，以及经历了历时一年的异国恋，直到走入结婚殿堂的温暖逗趣的生活经历。
作者本人是想象力... "

"
        
  
  猫小乐 / 云南教育出版社 / 2003-12-1 / 10.00元

      ","

    阿衰on line(4)


    

  ",https://book.douban.com/subject/1216035/,《阿衰 ON LINE(4)》在《漫画Party》杂志经过2年的连载，阿衰的故事给大家带来了欢乐，给我也带来了巨大的自信。阿衰受到读者的欢迎，我想是因为我画... 

"
        
  
  [法] 罗布、[德] 罗切特、[法] 勒格朗 / 钟水钒、张荐嘉 / 北京时代华文书局 / 2016-3-1 / 88.00元

      ","

    雪国列车


    

  ",https://book.douban.com/subject/26677364/,"地球气候突变，成为严寒的地狱。幸存的人类躲进一辆被永动机驱动的列车，在冰封的大地上无休止地运行。一旦停下，所有人都会冻死。
列车内，生活在末节车厢的人饱受拥... "

"
        
  
  安倍夜郎 / 丁世佳 / 新經典文化 / 2012-3-28 / NT$200

      ","

    深夜食堂 06


    

  ",https://book.douban.com/subject/10529412/,"在這個城市，我們終於都有了棲身的地方
「走，去老地方吃吧 ~ 」
今晚，熟客們又將在此團聚！
那個每天早上飛快倒著走的怪人，堅持喝「麥茶」要加糖；讓SM女王... "

"
        
  
  岩明均 / 張芳馨 / 東立 / 2005-11-02 / 105元

      ","

    歷史之眼(01)


    

  ",https://book.douban.com/subject/1872739/,尤米尼斯，他親身處於留名於歷史的戰場上。他也參與了多場戰爭的策劃。但是為什麼，他的名字沒有和國王與其他部將一起被紀錄下來？因為他正是「做紀錄」的那個人嗎？然... 

"
        
  
  [美] 弗兰克•米勒、[美] 大卫·马祖凯利 / 江业华 / 世界图书出版公司 / 2012-1 / 35.00元

      ","

    蝙蝠侠：第一年


    
      ",https://book.douban.com/subject/10529543/,"在深夜中，他悄然出现，又随着宽大黑披风带起的一缕微风而没入黑暗。
有人说他是野蛮的暴徒，有人说他是嗜血的疯子，也有人认为他只是一个都市传说。
可是，一切传说... "

"
        
  
  坂本真一、锅田吉郎 / 文化传信有限公司 / 2007 / 35.00元

      ","

    孤高之人 the climber 1


    
      ",https://book.douban.com/subject/10443588/,孤独的青年森文太郎在转学的第一天受到同班同学宫本的挑战而攀登校舍，只要踏错一步就有可能送命，但成功攀登的满足感让他首次感到“活着”，森文太郎攀登的热情开始加... 

"
        
  
  MTJJ / 北京联合出版社 / 2015-8-1 / 39.80

      ","

    罗小黑战记 01


    

  ",https://book.douban.com/subject/26471474/,"划时代的国民级动画！亡命天涯，卖萌为生，中国独立动画制作人MTJJ诚意出品！
雨夜，一只流落街头的小黑猫，被少女罗小白带回家，起名罗小黑。罗小黑不是一只普通... "

"
        
  
  Marcos Mateu-Mestre / Design Studio Press / 2010-8-31 / USD 24.95

      ","

    Framed Ink


    
      ",https://book.douban.com/subject/5399602/,

"
        
  
  夏达 / 新世纪出版社 / 2012-6 / 18.00元

      ","

    长歌行 02


    

  ",https://book.douban.com/subject/10580806/,前太子李建成被满门抄斩后，唯其女李长歌侥幸脱逃。易装为男儿身的长歌带着徒弟阿窦，投奔边关重地朔州城的太守公孙恒。凭借出人的才略，长歌巧妙化解了突厥的进攻，被... 

"
        
  
  谷口治郎 / 章澤儀 / 東販 / 2003 / 200元

      ","

    父之曆


    
      ",https://book.douban.com/subject/1937582/,"全1冊。
故事以主角阳一的父亲的葬礼为开场，借由前来吊唁的亲朋好友的描述让时光倒流，如拼图一般追忆出完整的父亲形象以及儿童眼中忽略了的似水流年。阳一的父母原... "

"
        
  
  東村 アキコ / 講談社 / 2014-9-12 / JPY 463

      ","

    東京タラレバ娘 1


    

  ",https://book.douban.com/subject/25946370/,"「タラレバばかり言ってたら こんな歳になってしまった」
そんなにイケていないはずじゃないのに気づいたらアラサ―になっていた倫子。6年後の東京オリンピックまで... "

"
        
  
  [日] 安倍夜郎 / 陈颖 / 浦睿文化·湖南文艺出版社 / 2013-6 / 25

      ","

    深夜食堂 08


    

  ",https://book.douban.com/subject/23780881/,"◆当你成天加班、疲惫不堪的时候，当你失恋痛哭的时候，当你置身于幸福之中的时候……来深夜食堂坐坐吧，这是一个让你吃饱喝足，满面笑容回家的治愈天堂。
◆蔡康永推... "

"
        
  
  梶尾真治、鶴田謙二 / 李文軒 / 東立出版社 / 2014-1-23 / NT$130

      ","

    回憶愛瑪儂


    

  ",https://book.douban.com/subject/19976976/,(全一冊)波瀾萬丈的一九六○年代，喜歡科幻小說的男主角在旅途中的船上，邂逅了一位神秘的美麗少女。機緣巧合之下，男主角與自稱「愛瑪儂」的少女被迫裝成一對年輕的... 

"
        
  
  智海 / 广西师范大学出版社 / 2011-4 / 29.00元

      ","

    花花世界


    

  ",https://book.douban.com/subject/6064336/,“香港漫画奇才”智海的首部温情四格漫画作品，进入《花花世界》，让你的书桌开满花！王卯卯、桑格格、叶爱莲、尘翎、马家辉、江康泉、小克、杨学德联袂推荐。 本书是... 

"
        
  
  手塚治虫 / 時報文化 / 1993年12月08日 / 95元

      ","

    火鳥(1)


    

  ",https://book.douban.com/subject/2066868/,大地，是一個循環不已的生命體，火山，大地呼吸的出口。火鳥一次一次躍入火山、燃燒自己，以獲得新的軀體。找尋大鳥由大病重生的人們和企求火鳥永保青春的人們終於遭遇... 

"
        
  
  山岸 凉子 / 白泉社 / 1994-3 / JPY 607

      ","

    日出処の天子 1


    

  ",https://book.douban.com/subject/1844449/,飛鳥時代、蘇我氏の後継者たる14歳の蘇我毛人（そがのえみし）は、ある日、池のほとりで10歳の少年往年、厩戸王子（うまやどのおうじ）と出会う。毛人と厩戸、ふた... 

"
        
  
  [日本] 藤子·F. 不二雄 / 碧日 / 吉林美术出版社 / 2002-9 / 180.00元

      ","

    机器猫哆啦A梦（共45册）


    

  ",https://book.douban.com/subject/1102403/,故事从一个小学4年级学生大雄开始。大雄并不是个非常优秀的学生，像不少小孩子一样，他在学校里成绩平平，也没有其他的什么长处。有一天，大雄打开自己的课桌，一只猫... 

"
        
  
  培根君 / 中信出版社 / 2014-8 / 35.00

      ","

    吃货的孤单心事


    

  ",https://book.douban.com/subject/25939157/,"我为吃货代言！
网络人气漫画家培根君美味温暖之作
告诉你吃货们的另类心声~
这是一本超萌超温暖的吃货漫画集！
吃东西时，你有没有想过食物的心情？
原来，食物... "

"
        
  
  五十嵐大介 / 黃廷玉 / 臉譜 / 2015-3-31 / NT$240

      ","

    小森食光 1


    
      ",https://book.douban.com/subject/26345261/,"◆日本文化廳媒體藝術祭優秀賞二度得主五十嵐大介經典作品
◆改編同名電影《小森食光／夏秋篇》2015年4月10日上映
◆日本金像獎最佳新人《告白》、《小海女》... "

"
        
  
  九井諒子 / 望 / 青文出版社 / 2015-10-16 / NT$130

      ","

    迷宮飯 1


    

  ",https://book.douban.com/subject/26634871/,"在迷宮中冒險肚子餓了又沒帶糧食怎麼辦？
很簡單，只要把魔物拿來料理就好了！
萊歐斯一行人終於進到迷宮深處，卻遭到巨龍襲擊，失去了金錢與糧食。
決心再次挑戰的... "

"
        
  
  [日] 手冢制作公司 编著 / 阿修菌 / 世界图书出版公司 / 2010-11 / 32.00元

      ","

    手冢治虫：原画的秘密


    

  ",https://book.douban.com/subject/5245537/,本书通过展示、比较160余张珍贵的手冢治虫“第一手原画”与“作废原稿”，介绍手冢创作原画的步骤、对彩色稿进行色指定的方法、各种修改画稿的标记、剪贴重组的方式... 

"
        
  
  [法]雅安（Yann） 文、罗曼·于高特（Romain Hugault） 图 / 徐敢 / 北京联合出版公司·后浪出版公司 / 2015-8 / 68.00元

      ","

    银翼夜枭01：暗夜女巫


    

  ",https://book.douban.com/subject/26582466/,"【编辑推荐】
《银翼夜枭》是法国最畅销的空战系列漫画，展现了苏德上空的速度与激情：空中的“二战”史诗，敌对阵营的爱情。由老牌编剧执笔，故事精彩，堪比好莱坞大... "

"
        
  
  [法]  亚力克西斯·尼古拉维奇、伊祖、张晓雨 绘 / 金迪、卞文佳 / 世界图书出版公司 / 2016-11 / 108.00元

      ","

    铁血骑士（上）


    

  ",https://book.douban.com/subject/26844524/,1219年，第五次十字军东征。十字军试图攻占其重要口岸达米埃塔城，以便达到攻占埃及、从撒拉逊人夺回耶路撒冷的目的。当胜利向他们招手时，十字军被一场神秘的瘟疫... 

"
        
  
  士郎正宗 / 張偉任 / 尖端 / 1995/5/31 / 180元

      ","

    攻殼機動隊(01)


    

  ",https://book.douban.com/subject/3138803/,西元二零二九年，在電腦網路科技發展突飛猛進的近未來大都會，人腦和電腦間藉由「成長性神經端子」(MM)的發明，使兩者之間有了可聯繫的介質。不僅電腦的密度大為增... 

"
        
  
  浦沢直樹 / 東立 / 1999-03-01 / 100

      ","

    MONSTER-怪物-02


    
      ",https://book.douban.com/subject/1419736/,"《怪物》的作者用上「記憶重組」的敘事手法說故事，把真相以角色的凌碎記憶重組、塑造出來，而且不按時序，但讀者卻能自然重組故事原貌，是漫畫的一種破格。
《怪物》... "

"
        
  
  [日] 秋乃茉莉 / 高燕凤 / 哈尔滨出版社 / 2004-5 / 12.00元

      ","

    恐怖宠物店（10）


    

  ",https://book.douban.com/subject/1180102/,《恐怖宠物店》是秋乃的成名作。故事讲述了在美国的中华街上有一家神秘的宠物商店，它引起了当地警察雷恩的警惕心，因为有许多离奇死亡案的被害人都是这间店的客人。身... 

"
        
  
  [美] 柯特·布席克、[加] 斯图亚特·伊莫南 / 江一帆 / 世界图书出版公司 / 2016-1 / CNY 55.00

      ","

    超人：秘密身份


    

  ",https://book.douban.com/subject/26600657/,"你能守住这个秘密吗？
一个人的名字很重要吗？非常重要——尤其当你跟超人重名的时候！
《秘密身份》故事发生在现实世界，讲述了一个不幸地也叫克拉克•肯特的堪萨斯... "

"
        
  
  许先哲 / The ELPH / 2016-1-1 / USD23.50

      ","

    镖人


    

  ",https://book.douban.com/subject/26702984/,《镖人》是中国漫画家许先哲作画的少年向漫画作品。“镖”，指的是受雇的武夫，其保护的目标，亦指官府悬赏通缉的目标。隋末民乱前夕，江湖上掀起了一阵腥风血雨，各路... 

"
        
  
  (法)莫比斯 / 赵心舒 / 生活·读书·新知三联书店 / 2014-1 / 59.00

      ","

    阿扎克


    
      ",https://book.douban.com/subject/25790386/,莫比斯原作于1974年的幻想漫画短篇集《Arzach》一经问世，便因其超越时代的形式与内容大获赞誉，成为漫画史上的大师经典。 本书为莫比斯作品的全球首次简体... 

"
        
  
  丰子恺 / 上海人民出版社 / 2005-01 / 40.0

      ","

    护生画集


    

  ",https://book.douban.com/subject/1227986/,"本书是中国内地第一次以全集的方式出版丰子恺的《护生画集》，收录了六集全部总计四百五十幅作品。
本书中的绘图直接复制于浙江图书馆馆藏绘画原作，并由书法家许士中... "

"
        
  
  安倍夜郎 / 丁世佳 / 新經典圖文傳播有限公司 / 2012-6 / NT$200

      ","

    深夜食堂 07


    

  ",https://book.douban.com/subject/10759773/,一天又結束了，當人們趕路回家的時候，我的一天才正式開始。菜單只有牆上寫的這些，你也可以點你想吃的，我做得出來就幫你做，這就是我的經營方針。營業時間從午夜十二... 

"
        
  
  荒木飞吕彦 / 東立出版社有限公司 / 93/10/21 / NT$ 85元

      ","

    JOJO的奇妙冒險(01)


    
      ",https://book.douban.com/subject/1467599/,"西元12─16世紀，墨西哥中央峽谷地區有個繁榮的王國阿茲特克，其中有一個部族心懷制霸世界的野心。
但是有一天，他們突然失蹤了，只留下一具謎般的石假面…
19... "

"
        
  
  夏达 / 新世纪出版社 / 2014-3 / 19.80元

      ","

    长歌行 06


    

  ",https://book.douban.com/subject/25818005/,"《长歌行6》，长歌离别与重生之卷。小小流云观，成为各方势力的角逐场，而长歌，在此历练并重获新生。
一千年前的大唐公主复仇记，李长歌女扮男装忍辱负重，为报血海... "

"
        
  
  [日] 臼井仪人 / 段薇 等 / 陕西师范大学出版社 / 2002-5 / 144.00元

      ","

    蜡笔小新（全32册）


    

  ",https://book.douban.com/subject/1006639/,"《蜡笔小新》的作者臼井仪人说，所以会塑造小新这样一个奇特的角色，其实是对日本限制小孩子太多而有感而发。同时也承认“小新”有一部份是他自己的翻版……
小新是压... "

"
        
  
  笛子Ocarina / 百花洲文艺出版社 / 2017-4 / 49.8

      ","

    今天也想表白你：小绿和小蓝


    

  ",https://book.douban.com/subject/26997263/,《小绿和小蓝》是连载于腾讯动漫（ac.qq.com）的高人气“火柴人”漫画作品。作品围绕激萌火柴人——温和含蓄的“小绿”和单纯认真的“小蓝”的日常温馨展开，... 

"
        
  
  [英] 马克·米勒 著、[加] 史蒂夫·麦克尼文 绘 / Alanryan、Agora / 世界图书出版公司 / 2017-3 / 60.00元

      ","

    金刚狼：老罗根


    

  ",https://book.douban.com/subject/26980003/,故事讲述不久后的一场神秘决战，超级英雄惨败，死伤无数，恶棍瓜分并统治了美国。五十年后，当年威风凛凛的金刚狼已垂垂老矣，斗志全无，他有了妻子儿女，隐姓埋名，生... 

"
        
  
  丰子恺 绘、丰陈宝 丰一吟 编 / 京华出版社 / 2001-4 / 260.00元

      ","

    丰子恺漫画全集（全九卷）


    

  ",https://book.douban.com/subject/1000607/,全集以内容分为“儿童相”、“学生相”、“社会诗歌”、“绘画相”、“护生画集”、“绘画小说”、“封面插图”、“彩色画卷（精品画集）”九卷。丰子恺的女儿丰陈宝、... 

"
        
  
  [日] 井上雄彦 / 邹宁 / 长春出版社 / 2005-10 / 232.50元

      ","

    灌篮高手（全31卷）


    

  ",https://book.douban.com/subject/2025999/,一部围绕青少年篮球运动的日本幽默卡通巨片！是九十年代以来，在中国内地最火爆最为经典的日本漫画！漫画讲述的是一名叫樱木花道的高一新生追求篮球梦的故事，他在初中... 

"
        
  
  米羅．馬那哈(Milo Manara)、亞歷山卓．佐杜洛夫斯基(Alejandro Jodorowsky) / 大辣 / 2013-11-6 / 700NT

      ","

    聖堂黑幫：波吉亞家族套書


    

  ",https://book.douban.com/subject/25759525/,"神人之間，唯我獨尊。
《教父》原著小說創作藍本、政治思想鉅著《君王論》推崇典範
「波吉亞家族統治義大利三十年，帶來了戰爭、恐懼、謀殺、血腥；
但也產生了米開... "

"
        
  
  [美] Scott McCloud / 张明 / 人民邮电出版社 / 2010-4 / 49.00元

      ","

    制造漫画


    
      ",https://book.douban.com/subject/4727295/,《制造漫画》是一本非常贴近漫画创作的教学用书，作者通过形象化的角色来叙述自己的创作观点，循序渐进地带领读者探索漫画的创作方式。《制造漫画》内容详尽，包含画格... 

"
        
  
  高桥留美子 / 吉林美术出版社 / 2005-1 / 6.5

      ","

    乱马1/2


    

  ",https://book.douban.com/subject/1388169/,从中国归来的早乙女父子是拳法的高手。可是，只要被凉水浇到，父亲玄马就会变成熊猫，而儿子乱马则会变成女孩子！这是他们在中国的咒泉乡修行的结果。不过，只要浇上热... 

"
        
  
  手冢治虫 / 章泽仪 / 东贩 / 49元

      ","

    火鸟


    
      ",https://book.douban.com/subject/3183363/,"「.黎明篇」設定為熊襲國村民那岐和邢
馬台國一名軍人猿田彥之間的故事。邢馬台國醫生庫茲里臥底熊襲國，後熊襲為邢馬台所
滅，那岐為猿田彥所擄。起初二人勢同水火... "

"
        
  
  夏达 / 新世纪出版社 / 2015-5 / 19.80元

      ","

    长歌行 08


    

  ",https://book.douban.com/subject/26370164/,"惟有花间人别后，无期。水阔山长雁字迟。
回到长安，繁华依旧，物是人非。
被尘封的过往因为各种势力的加入而变得更加扑朔迷离。
然而，长歌却舍弃无限靠近的真相，... "

"
        
  
  士郎正宗 / 謝仲其 / 臉譜 / 2017-3-28 / NTD1080

      ","

    攻殼機動隊 Complete Box


    
      ",https://book.douban.com/subject/26990359/,"◆隨書贈【全球獨家．台灣限定版典藏硬殼書盒+海報】
（海報尺寸29.7cm×42cm，共兩款，隨機出貨）
◆【好萊塢改編電影於2017年3月30日上映，由《... "

"
        
  
  林田球 / 陳少怡 / 長鴻 / 2003-11-24 / 100元

      ","

    異獸魔都(01)


    

  ",https://book.douban.com/subject/3172176/,

"
        
  
  佐野菜見 / エンターブレイン / 2013-1-15 / JPY 651

      ","

    坂本ですが? 1


    

  ",https://book.douban.com/subject/21349346/,クール、クーラー、クーレスト高校生の登場！　この物語は、とあるクール、いや、クーレストな高校生・坂本の学園生活を綴ったものである――。入学早々、クラスの、い... 

"
        
  
  [美] 杰夫·洛布 著、[美] 乔·马德雷拉 绘 / 洌月 / 世界图书出版公司 / 2017-1 / 42.00元

      ","

    终极战队3


    
      ",https://book.douban.com/subject/26949478/,"绯红女巫在光天化日之下惨遭射杀，所有人都有嫌疑！
什么样的秘密泄露后会令钢铁侠一蹶不振？黑豹面具之后藏着的是何方神圣？杀绯红女巫的凶手会是神射手鹰眼吗？
对... "

"
        
  
  [美] 布莱恩·K. 沃恩 / 来兹 / 世界图书出版公司 / 2015-11 / 48.00元

      ","

    烽火世家 1


    

  ",https://book.douban.com/subject/26591907/,"★于2013年获得科幻艺术界的至高荣誉——雨果奖。
★连续三年蝉联埃斯纳奖最佳连载漫画奖：2013年获得埃斯纳奖最佳连载漫画奖、最佳新连载奖和最佳编剧奖；2... "

"
        
  
  八月长安、golo / 长江文艺出版社 / 2015-10 / 35

      ","

    你好，旧时光：漫画版1


    

  ",https://book.douban.com/subject/26610794/,"《你好，旧时光》，给每个人的成长之书。
八月长安原著，携手享誉国际的漫画家golo，打造梦一般绚烂的时光之旅。
每个人的童年都是美好的，这本书能够让你重回美... "

"
        
  
  比嘉Aloha / 玉皇朝出版集團有限公司 / 2010-12-31 / 40HKD

      ","

    北極熊 café 芒果味


    

  ",https://book.douban.com/subject/10430786/,北極熊喜歡說爛笑話，他經營的「北極熊咖啡店」的花園裡，原來有一所專門烘焙咖啡豆的「樹屋咖啡」﹗毛遂自廌當弟子的正樹加入「樹屋咖啡」，在那裡兼職的粟鼠原來是熊... 

"
        
  
  天蚕土豆（原著）、任翔（编绘）、JOE（编绘） / 2012-6 / 10.00元

      ","

    斗破苍穹漫画版2


    

  ",https://book.douban.com/subject/11522532/,美薰儿金钱资助，药老灵液发威，外加肉体鞭打训练，战法、斗技大搜罗，乔装拍卖灵药，一切为了修炼。分秒必争，苦修强化，废柴少年火力全开，重修斗气，踏上强者征途。... 

"
        
  
  张光宇 / 人民美术出版社 / 2012-4 / 79.00元

      ","

    西游漫记


    

  ",https://book.douban.com/subject/10563612/,《西游漫记》是中国现代美术一部代表性的作品。张光宇先生（1900-1965）于1945年夏秋，在“陪都”重庆，用三个多月的时间，完成一部讽刺性极强的漫画长篇... 

"
        
  
  王小立 / 长江文艺出版社 / 2010-3 / 10.00元

      ","

    下垂眼


    

  ",https://book.douban.com/subject/4324975/,"他，周小垂，普通高中生一名。
爱好篮球和电动。
79%的时间里很冷淡，21%的时间里，有点儿温柔。
她，林小夏，普通高中生一名，
爱好漫画和唱k。
73%的... "

"
        
  
  和月伸宏 / 90.00元

      ","

    浪客剑心


    

  ",https://book.douban.com/subject/1440589/,<<浪客剑心>>，和月伸宏的作品。连载于《少年JUMP》杂志。故事发生在明治维新初年的东京。主人公绯村剑心在幕末是维新派的刽子手，人称“拔刀斋”，杀人无数。... 

"
        
  
  敖幼祥 / 北方妇女儿童出版社 / 2004-05 / 12.0

      ","

    乌龙院(1-6)


    

  ",https://book.douban.com/subject/1029149/,"敖幼祥四格漫画系列。
《乌龙院》是台湾漫画家敖幼祥的成名作，讲述的是一座寺庙中，性格迥异的师徒四人，一面闭门习武，一面挑战江湖的趣闻轶事，人物造型神态各异，... "

"
        
  
  村田雄介、ONE / 集英社 / 2012-12-4 / JPY 420

      ","

    ワンパンマン 1


    

  ",https://book.douban.com/subject/20390735/,一撃必殺！　強くなりすぎて、どんな凶悪な怪人もワンパンチで倒してしまうヒーロー“サイタマ”。平熱系最強ヒーローの伝説開幕！！　WEB界のカリスマと超絶絵師タ... 

"
        
  
  松 武 / 古川書房 / 2008/05 / JPY 920

      ","

    極上親父


    

  ",https://book.douban.com/subject/4820236/,

"
        
  
  合集 / Special Comix / 2009年 / 128元

      ","

    sc3


    
      ",https://book.douban.com/subject/4161958/,"2010年法国安古兰漫画节“另类漫画奖”得主！
45位中国先锋漫画家，来自不同领域的顶尖创作人，围绕主题“前途”精心打造的漫画合集，将你引入漫画的可能性之旅... "

"
        
  
  桂正和 / VIZ Media LLC / 2005-3-16 / 7.99美元

      ","

    I""s


    

  ",https://book.douban.com/subject/1764915/,桂正和连载近3年，实力大勇之作《I’s》，终于画到终结。《I’s》口碑虽不及高峰作《电影少女》，但女主角苇月伊织的出「色」程度，简直比过去更「夸」前了一大步... 

"
        
  
  谷口治郎 / 章澤儀 / 東販出版 / 2004-06-28 / 180元

      ","

    遙遠的小鎮（上）


    

  ",https://book.douban.com/subject/1932095/,谷口治郎另一溫情之作。年少時，父親棄家出走，從此行蹤成謎；帶著種種苦澀回憶，48歲的主角返鄉掃墓，恍惚中回到14歲，以半百心智再次體驗中學時的生活…… 

"
        
  
  漫画：长友健筛、原作：城安良嬉 / 游若琪 / 台湾尖端出版社 / 2007-1-31 / 120新台币

      ","

    王牌酒保 Vol.1


    

  ",https://book.douban.com/subject/5423692/,为了新开幕的酒吧，饭店职员美和正在寻找新酒保。她认识了过去曾在世界级比赛中，获得优胜的天才酒保佐佐仓溜，于是半信半疑地把他送到面试会场……！？ 

"
        
  
  丰子恺 / 四川人民出版社 / 1983-1 / 0.85

      ","

    丰子恺漫画选


    

  ",https://book.douban.com/subject/1785626/,

"
        
  
  [日] 高桥信 / 陈刚 / 科学出版社 / 2009-8 / 29.80元

      ","

    漫画统计学


    

  ",https://book.douban.com/subject/4010128/,你是不是曾经被统计学里奇怪的名词和繁琐的计算所困?不知道在说什么，也不知道该从哪里人手进行学习?那么，这本书太适合你了。这是世界上最简单的统计学教科书，它通... 

"
        
  
  [法]法比安·努瑞 文、西尔万·瓦雷 图 / 申华明、朱婕 / 北京联合出版公司·后浪出版公司 / 2016-4 / 68.00元

      ","

    法国往事2：乌鸦在盘旋


    

  ",https://book.douban.com/subject/26733785/,"一个犹太家庭的悲欢离合
一部荡气回肠的“二战”史诗
根据真人真事改编的一段法兰西共和国往事
2011年安古兰国际漫画节“最佳系列奖”
.............. "

"
        
  
  雲田はるこ / 講談社 / 2011-7-7 / 590円

      ","

    昭和元禄落語心中 1


    
      ",https://book.douban.com/subject/6511015/,"満期で出所の模範囚。だれが呼んだか名は与太郎。
娑婆に放たれ向かった先は、人生うずまく町の寄席。
昭和最後の大名人・八雲がムショで演った「死神」が
忘れられ... "

"
        
  
  矢澤愛 / 詹慧娟 / 玉皇朝出版集團 / 2002 / 港币38元

      ","

    天堂之吻 (Vol. 1)


    

  ",https://book.douban.com/subject/1424694/,

"
        
  
  冨樫義博 / 文化傳信有限公司 / 1998-10 / HKD 30.00

      ","

    HUNTER X HUNTER 1


    
      ",https://book.douban.com/subject/1424555/,"《幽遊白書》作者另一受歡迎力作！每一期都掀起極大搶購熱潮！
為了尋找多年不見的爸爸，小岡決定成為父親一般優秀的獵人。為了達成心願，他開始踏上崎旅程，與他的同... "

"
        
  
  猫小乐 / 云南教育 / 2003-12-1 / 10.00元

      ","

    阿衰on line


    

  ",https://book.douban.com/subject/1216040/,《阿衰 ON LINE(3)》在《漫画Party》杂志经过2年的连载，阿衰的故事给大家带来了欢乐，给我也带来了巨大的自信。阿衰受到读者的欢迎，我想是因为我画... 

